,Word,Document,Frequence,Poid
8352,docu,D1054,9,0.8321032195595903
8198,docu,D165,2,0.33284128782383615
8200,docu,D186,1,0.06400793996612233
8201,docu,D199,1,0.16642064391191808
8202,docu,D207,7,0.5824722536917132
8203,docu,D223,5,0.46227956642199464
8204,docu,D224,1,0.13868386992659837
8205,docu,D264,1,0.20802580488989758
8349,docu,D1024,1,0.20802580488989758
8350,docu,D1027,4,0.4754875540340516
8199,docu,D176,1,0.13868386992659837
8371,docu,D1171,1,0.13868386992659837
8370,docu,D1165,4,0.8321032195595903
8218,docu,D362,6,0.8321032195595903
8368,docu,D1138,1,0.27736773985319674
8232,docu,D446,5,0.37822873616345015
8233,docu,D447,1,0.08321032195595904
8234,docu,D448,5,0.41605160977979516
8235,docu,D450,1,0.13868386992659837
8367,docu,D1136,1,0.10401290244494879
8366,docu,D1132,2,0.8321032195595903
8231,docu,D444,2,0.5547354797063935
8365,docu,D1130,2,0.41605160977979516
8356,docu,D1080,3,0.41605160977979516
8357,docu,D1109,2,0.5547354797063935
8358,docu,D1115,1,0.13868386992659837
8359,docu,D1118,2,0.20802580488989758
8360,docu,D1120,1,0.13868386992659837
8361,docu,D1124,6,0.6240774146696928
8362,docu,D1126,1,0.27736773985319674
8344,docu,D980,1,0.16642064391191808
8217,docu,D361,2,0.5547354797063935
8230,docu,D442,2,0.33284128782383615
8228,docu,D421,3,0.6240774146696928
8364,docu,D1129,1,0.27736773985319674
8219,docu,D363,1,0.13868386992659837
8220,docu,D375,1,0.09245591328439892
8221,docu,D377,3,0.27736773985319674
8222,docu,D381,5,0.8321032195595903
8223,docu,D382,1,0.16642064391191808
8224,docu,D384,1,0.41605160977979516
8229,docu,D429,1,0.10401290244494879
8238,docu,D472,6,0.6240774146696928
8236,docu,D460,3,0.8321032195595903
8354,docu,D1076,6,0.8321032195595903
8355,docu,D1077,1,0.10401290244494879
8225,docu,D388,2,0.27736773985319674
8226,docu,D395,1,0.27736773985319674
8227,docu,D419,2,0.41605160977979516
8369,docu,D1160,3,0.6240774146696928
8237,docu,D461,2,0.20802580488989758
8374,docu,D1182,1,0.20802580488989758
8333,docu,D830,2,0.27736773985319674
8342,docu,D956,3,0.6240774146696928
8305,docu,D746,1,0.20802580488989758
8306,docu,D748,2,0.33284128782383615
8307,docu,D749,1,0.27736773985319674
8308,docu,D754,2,0.5547354797063935
8309,docu,D755,1,0.16642064391191808
8310,docu,D762,1,0.09245591328439892
8311,docu,D764,1,0.27736773985319674
8312,docu,D769,1,0.27736773985319674
8313,docu,D773,1,0.16642064391191808
8314,docu,D778,1,0.27736773985319674
8304,docu,D728,1,0.10401290244494879
8315,docu,D779,1,0.13868386992659837
8317,docu,D786,2,0.8321032195595903
8318,docu,D790,2,0.33284128782383615
8319,docu,D791,1,0.20802580488989758
8320,docu,D793,1,0.1188718885085129
8321,docu,D795,4,0.8321032195595903
8276,docu,D624,1,0.09245591328439892
8275,docu,D608,2,0.2377437770170258
8274,docu,D604,1,0.10401290244494879
8273,docu,D598,1,0.10401290244494879
8272,docu,D582,1,0.16642064391191808
8316,docu,D784,1,0.20802580488989758
8271,docu,D576,2,0.5547354797063935
8303,docu,D726,1,0.27736773985319674
8301,docu,D724,4,0.8321032195595903
8286,docu,D659,2,0.41605160977979516
8287,docu,D660,4,0.4754875540340516
8288,docu,D661,5,0.5943594425425646
8289,docu,D662,3,0.8321032195595903
8290,docu,D663,5,0.5943594425425646
8291,docu,D664,3,0.49926193173575417
8292,docu,D665,1,0.10401290244494879
8293,docu,D666,3,0.22693724169807006
8294,docu,D672,1,0.20802580488989758
8283,docu,D655,4,0.4754875540340516
8302,docu,D725,1,0.27736773985319674
8282,docu,D649,4,0.4754875540340516
8280,docu,D643,2,0.33284128782383615
8279,docu,D641,1,0.10401290244494879
8278,docu,D636,7,0.3883148357944755
8277,docu,D632,4,0.6656825756476723
8295,docu,D683,1,0.20802580488989758
8296,docu,D688,3,0.27736773985319674
8297,docu,D689,1,0.13868386992659837
8298,docu,D702,2,0.27736773985319674
8299,docu,D712,1,0.20802580488989758
8300,docu,D722,2,0.20802580488989758
8281,docu,D644,4,0.8321032195595903
8343,docu,D962,1,0.16642064391191808
8270,docu,D575,4,0.3698236531375957
8268,docu,D570,2,0.27736773985319674
8241,docu,D485,2,0.5547354797063935
8240,docu,D483,5,0.8321032195595903
8322,docu,D797,2,0.27736773985319674
8323,docu,D803,3,0.192023819898367
8324,docu,D805,3,0.49926193173575417
8325,docu,D812,1,0.09245591328439892
8326,docu,D818,1,0.13868386992659837
8327,docu,D819,8,0.8321032195595903
8328,docu,D820,6,0.6240774146696928
8329,docu,D823,1,0.16642064391191808
8242,docu,D486,3,0.49926193173575417
8330,docu,D824,1,0.27736773985319674
8332,docu,D826,2,0.27736773985319674
8193,docu,D137,1,0.10401290244494879
8334,docu,D832,2,0.8321032195595903
8335,docu,D834,1,0.16642064391191808
8336,docu,D889,1,0.16642064391191808
8337,docu,D894,5,0.27736773985319674
8338,docu,D895,1,0.13868386992659837
8339,docu,D898,2,0.8321032195595903
8340,docu,D912,2,0.5547354797063935
8341,docu,D914,1,0.27736773985319674
8331,docu,D825,1,0.1188718885085129
8269,docu,D571,1,0.06400793996612233
8243,docu,D487,2,0.41605160977979516
8245,docu,D492,2,0.33284128782383615
8267,docu,D566,1,0.10401290244494879
8266,docu,D565,2,0.41605160977979516
8265,docu,D564,7,0.5824722536917132
8264,docu,D562,6,0.6240774146696928
8263,docu,D560,1,0.1188718885085129
8262,docu,D553,1,0.27736773985319674
8261,docu,D537,1,0.20802580488989758
8260,docu,D535,1,0.16642064391191808
8259,docu,D529,1,0.16642064391191808
8258,docu,D527,1,0.20802580488989758
8244,docu,D488,1,0.13868386992659837
8257,docu,D525,1,0.16642064391191808
8255,docu,D522,3,0.41605160977979516
8254,docu,D519,3,0.41605160977979516
8253,docu,D518,1,0.27736773985319674
8252,docu,D517,1,0.13868386992659837
8251,docu,D511,1,0.16642064391191808
8250,docu,D509,3,0.3566156655255387
8249,docu,D507,3,0.6240774146696928
8248,docu,D503,5,0.8321032195595903
8247,docu,D496,2,0.41605160977979516
8246,docu,D493,1,0.27736773985319674
8256,docu,D523,3,0.27736773985319674
8192,docu,D136,1,0.09245591328439892
8284,docu,D656,1,0.09245591328439892
8190,docu,D133,1,0.20802580488989758
8396,docu,D1396,2,0.13868386992659837
8397,docu,D1404,1,0.10401290244494879
8398,docu,D1405,1,0.27736773985319674
8399,docu,D1412,4,0.8321032195595903
8400,docu,D1419,4,0.30258298893076013
8401,docu,D1421,1,0.08321032195595904
8402,docu,D1424,1,0.09245591328439892
8403,docu,D1430,2,0.33284128782383615
8404,docu,D1431,3,0.8321032195595903
8191,docu,D135,1,0.1188718885085129
8406,docu,D1448,1,0.10401290244494879
8407,docu,D1460,3,0.49926193173575417
8174,docu,D69,1,0.27736773985319674
8173,docu,D68,8,0.8321032195595903
8172,docu,D62,1,0.07564574723269003
8171,docu,D61,3,0.49926193173575417
8170,docu,D58,7,0.5824722536917132
8156,docu,D2,2,0.20802580488989758
8157,docu,D9,2,0.5547354797063935
8158,docu,D26,1,0.20802580488989758
8159,docu,D28,2,0.27736773985319674
8160,docu,D34,2,0.33284128782383615
8161,docu,D35,2,0.5547354797063935
8395,docu,D1391,5,0.8321032195595903
8162,docu,D42,1,0.13868386992659837
8164,docu,D44,1,0.1188718885085129
8165,docu,D45,1,0.10401290244494879
8166,docu,D49,2,0.27736773985319674
8167,docu,D51,4,0.8321032195595903
8168,docu,D52,5,0.5200645122247439
8169,docu,D54,1,0.41605160977979516
8163,docu,D43,1,0.16642064391191808
8394,docu,D1378,1,0.13868386992659837
8405,docu,D1437,1,0.20802580488989758
8176,docu,D71,4,0.3698236531375957
8182,docu,D86,6,0.49926193173575417
8181,docu,D84,8,0.8321032195595903
8188,docu,D130,1,0.13868386992659837
8189,docu,D131,1,0.1188718885085129
8387,docu,D1281,4,0.8321032195595903
8386,docu,D1274,2,0.2377437770170258
8385,docu,D1256,1,0.20802580488989758
8175,docu,D70,1,0.13868386992659837
8384,docu,D1255,1,0.16642064391191808
8383,docu,D1245,11,0.8321032195595903
8382,docu,D1231,3,0.49926193173575417
8376,docu,D1191,3,0.49926193173575417
8381,docu,D1226,1,0.41605160977979516
8380,docu,D1224,1,0.1188718885085129
8379,docu,D1222,1,0.41605160977979516
8388,docu,D1298,1,0.20802580488989758
8378,docu,D1215,1,0.09245591328439892
8183,docu,D116,4,0.8321032195595903
8391,docu,D1349,1,0.13868386992659837
8177,docu,D72,1,0.27736773985319674
8178,docu,D78,3,0.41605160977979516
8179,docu,D79,1,0.20802580488989758
8180,docu,D83,1,0.27736773985319674
8393,docu,D1376,1,0.13868386992659837
8392,docu,D1358,1,0.1188718885085129
8390,docu,D1327,4,0.8321032195595903
8377,docu,D1195,1,0.16642064391191808
8187,docu,D126,1,0.09245591328439892
8186,docu,D123,2,0.15129149446538007
8185,docu,D121,4,0.5547354797063935
8184,docu,D120,1,0.16642064391191808
8389,docu,D1313,1,0.20802580488989758
57528,document-collections,D42,1,0.5274417026557161
66338,document-handling,D1080,1,0.47731956282631005
66337,document-handling,D140,2,0.9546391256526201
73310,document-ordered,D720,1,0.7911625539835742
74720,document-oriented,D1130,1,0.7911625539835742
65775,document-related,D129,1,0.2603561251779873
65774,document-related,D127,1,0.35798967211973254
61491,document-state,D68,1,0.3955812769917871
73206,document-type,D692,1,0.45209288799061376
70579,dod,D338,1,0.6329300431868594
71230,dogma,D393,1,0.6329300431868594
71202,doll,D424,1,0.45272721371762165
71206,doll,D860,1,0.565909017147027
71205,doll,D634,1,0.565909017147027
71201,doll,D391,1,0.565909017147027
71208,doll,D1355,1,0.45272721371762165
71204,doll,D523,1,0.251515118732012
71207,doll,D1293,1,0.565909017147027
71203,doll,D496,1,0.565909017147027
73914,domain,D1227,1,0.7737773579430086
73915,domain,D1297,1,0.4642664147658052
73916,domain,D1416,4,1.3264754707594433
73913,domain,D1223,1,0.7737773579430086
73912,domain,D1209,1,0.7737773579430086
73911,domain,D1202,1,0.5803330184572565
73910,domain,D885,1,0.3316188676898608
74861,domain-independent,D1202,2,1.5823251079671483
69907,domest,D271,2,0.9041857759812275
74912,domicil,D1216,1,0.7911625539835742
65241,domin,D122,1,0.35240966005058705
65243,domin,D735,1,0.3083584525442637
65244,domin,D1215,1,0.27409640226156773
65245,domin,D1387,1,0.27409640226156773
65242,domin,D666,1,0.2242606927594645
28459,don,D295,1,0.43523680109074175
28458,don,D163,1,0.24870674348042385
28475,don,D1263,1,0.43523680109074175
28476,don,D1275,1,0.2901578673938278
28477,don,D1358,1,0.24870674348042385
28456,don,D154,1,0.5803157347876556
28479,don,D1415,1,0.1450789336969139
28455,don,D17,1,0.11606314695753113
28454,don,D7,1,0.43523680109074175
28480,don,D1456,1,0.3481894408725934
28478,don,D1372,1,0.24870674348042385
28460,don,D296,1,0.43523680109074175
28457,don,D160,1,0.2901578673938278
28462,don,D408,1,0.1450789336969139
28473,don,D1214,2,0.8704736021814835
28472,don,D1206,1,0.2901578673938278
28474,don,D1255,1,0.3481894408725934
28471,don,D1150,1,0.2901578673938278
28470,don,D1023,1,0.43523680109074175
28461,don,D398,1,0.19343857826255187
28469,don,D949,1,0.1740947204362967
28468,don,D933,1,0.2901578673938278
28467,don,D915,1,0.8704736021814835
28466,don,D738,1,0.19343857826255187
28465,don,D643,1,0.3481894408725934
28464,don,D627,1,0.21761840054537088
28463,don,D615,1,0.1740947204362967
67074,donk,D154,1,0.9546391256526201
67075,donk,D1231,1,0.572783475391572
74155,doom,D934,1,0.2876954741758452
74526,door,D1048,1,0.45209288799061376
75238,doorway,D1349,1,0.5274417026557161
68125,doreen,D181,1,0.22604644399530688
73657,dorfman,D803,2,0.48686926398989183
75149,dorm,D1308,1,0.5274417026557161
75260,dormit,D1365,1,0.3955812769917871
74079,dorothy,D928,1,0.22030133668906618
74080,dorothy,D1441,1,0.7159793442394651
73842,dos,D855,1,0.7911625539835742
73610,dot,D794,2,1.2658600863737188
69568,doubl,D934,1,0.19702884861347056
69562,doubl,D253,1,0.4334634669496352
69563,doubl,D560,1,0.30961676210688227
69564,doubl,D569,1,0.4334634669496352
69565,doubl,D794,1,0.4334634669496352
69567,doubl,D930,1,0.36121955579136267
69569,doubl,D1151,1,0.4334634669496352
69566,doubl,D799,1,0.4334634669496352
69571,doubl,D1286,1,0.541829333687044
69570,doubl,D1265,1,0.36121955579136267
8945,doubt,D640,1,0.1898842330867141
8944,doubt,D412,1,1.0443632819769275
8939,doubt,D2,1,0.2610908204942319
8949,doubt,D1311,2,0.8354906255815421
8940,doubt,D28,1,0.34812109399230917
8941,doubt,D93,1,0.6962421879846183
8948,doubt,D1261,1,0.1898842330867141
8950,doubt,D1331,1,0.41774531279077104
8942,doubt,D190,1,0.298389509136265
8946,doubt,D975,1,0.5221816409884638
8943,doubt,D366,1,0.6962421879846183
8947,doubt,D1043,1,0.41774531279077104
64116,doubtless,D100,1,0.47731956282631005
64117,doubtless,D308,1,0.40913105385112286
48655,dov,D21,1,0.6329300431868594
73333,dow,D723,1,0.5274417026557161
68152,downst,D183,2,1.5823251079671483
74250,downward,D954,1,0.7911625539835742
66721,doz,D471,1,0.754545356196036
66723,doz,D687,1,0.754545356196036
66724,doz,D1249,1,0.377272678098018
66725,doz,D1327,1,0.565909017147027
66726,doz,D1328,1,0.565909017147027
66722,doz,D517,1,0.377272678098018
66720,doz,D147,1,0.565909017147027
66727,doz,D1405,1,0.754545356196036
67114,dr,D169,2,1.3924843759692367
67122,dr,D1207,1,0.6962421879846183
67120,dr,D1061,1,0.6962421879846183
67119,dr,D1025,1,0.6962421879846183
67113,dr,D156,1,0.5221816409884638
67118,dr,D470,1,0.5221816409884638
67117,dr,D361,1,0.6962421879846183
67116,dr,D181,3,0.44758426370439747
67115,dr,D172,3,0.8951685274087949
67124,dr,D1444,1,0.34812109399230917
67121,dr,D1066,1,0.41774531279077104
67123,dr,D1231,1,0.41774531279077104
68115,draft,D979,1,0.4642664147658052
68110,draft,D181,2,0.3316188676898608
68111,draft,D246,1,0.5803330184572565
68112,draft,D338,1,0.4642664147658052
68113,draft,D541,1,0.4642664147658052
68114,draft,D919,1,0.4642664147658052
68116,draft,D1239,1,0.29016650922862824
71118,dram,D380,2,1.9092782513052402
71119,dram,D560,1,0.40913105385112286
70815,drast,D355,1,0.572783475391572
70816,drast,D1387,1,0.3182130418842067
66012,draw,D353,1,0.18094133150107894
66015,draw,D470,1,0.4523533287526973
66022,draw,D818,1,0.30156888583513153
66011,draw,D343,1,0.22617666437634865
66016,draw,D541,1,0.3618826630021579
66009,draw,D161,1,0.4523533287526973
66018,draw,D558,1,0.4523533287526973
66019,draw,D671,1,0.3618826630021579
66020,draw,D694,2,0.4523533287526973
66021,draw,D735,1,0.22617666437634865
66013,draw,D381,1,0.3618826630021579
66014,draw,D407,1,0.22617666437634865
66010,draw,D342,1,0.30156888583513153
66030,draw,D1340,1,0.30156888583513153
66024,draw,D1122,1,0.6031377716702631
66025,draw,D1150,1,0.30156888583513153
66028,draw,D1200,1,0.6031377716702631
66017,draw,D555,1,0.2584876164301127
66027,draw,D1186,1,0.22617666437634865
66008,draw,D131,1,0.2584876164301127
66023,draw,D1035,1,0.4523533287526973
66029,draw,D1247,1,0.30156888583513153
66026,draw,D1174,1,0.4523533287526973
75241,drawback,D1350,1,0.6329300431868594
61999,drawn,D522,1,0.2901578673938278
62004,drawn,D828,1,0.43523680109074175
61997,drawn,D449,1,0.1740947204362967
61995,drawn,D315,1,0.24870674348042385
61994,drawn,D89,1,0.15826792766936065
61993,drawn,D76,1,0.2901578673938278
61998,drawn,D514,1,0.2901578673938278
61996,drawn,D437,1,0.5803157347876556
62000,drawn,D566,1,0.21761840054537088
62008,drawn,D1149,2,0.8704736021814835
62007,drawn,D1064,1,0.5803157347876556
62006,drawn,D1028,1,0.2901578673938278
62005,drawn,D942,1,0.3481894408725934
62001,drawn,D596,1,0.19343857826255187
62002,drawn,D632,1,0.3481894408725934
62003,drawn,D772,1,0.2901578673938278
62009,drawn,D1162,1,0.24870674348042385
62015,drawn,D1339,1,0.2901578673938278
62016,drawn,D1346,1,0.13391901572022824
62011,drawn,D1187,1,0.13391901572022824
62019,drawn,D1438,1,0.43523680109074175
62018,drawn,D1408,1,0.3481894408725934
62010,drawn,D1164,1,0.24870674348042385
62014,drawn,D1291,1,0.3481894408725934
62013,drawn,D1254,1,0.43523680109074175
62012,drawn,D1195,1,0.3481894408725934
62017,drawn,D1387,2,0.38687715652510374
74889,dream,D1213,1,0.7911625539835742
72907,drift,D628,1,0.47731956282631005
72908,drift,D1241,1,1.4319586884789302
48433,driv,D508,1,0.5969956799803664
48436,driv,D916,1,0.2170893381746787
48432,driv,D356,1,0.5969956799803664
48431,driv,D21,2,0.9551930879685863
48435,driv,D848,1,0.2653314133246073
48434,driv,D734,1,0.7959942399738218
71913,drop,D478,1,0.42724684756573506
71914,drop,D581,1,0.21362342378286753
71915,drop,D651,1,0.6408702713486026
71916,drop,D1091,1,0.28483123171049
73813,drop-out,D844,1,1.0548834053114322
75456,drown,D1446,1,1.5823251079671483
70822,drug,D356,1,0.5969956799803664
70823,drug,D568,1,0.5969956799803664
70824,drug,D690,1,0.7959942399738218
70825,drug,D696,1,0.7959942399738218
70826,drug,D890,1,0.47759654398429313
70827,drug,D1050,1,0.47759654398429313
73596,drug-related,D790,1,0.6329300431868594
72104,drugdoc,D506,5,3.1646502159342966
72473,drum,D567,1,0.6329300431868594
73081,du,D684,2,1.4319586884789302
73080,du,D670,2,0.9546391256526201
73541,dual,D773,1,0.6329300431868594
72316,dub,D541,1,0.6329300431868594
67031,duck,D154,3,3.1646502159342966
67039,duck-shooters,D154,1,1.0548834053114322
50887,due,D373,1,0.2734859898507858
50890,due,D639,1,0.47860048223887525
50886,due,D308,3,0.8204579695523575
50883,due,D25,1,0.23930024111943762
50888,due,D549,1,0.38288038579110023
50889,due,D562,1,0.23930024111943762
50899,due,D1416,1,0.2734859898507858
50892,due,D754,1,0.6381339763185003
50900,due,D1423,1,0.38288038579110023
50893,due,D773,1,0.38288038579110023
50894,due,D957,1,0.19144019289555012
50895,due,D1017,1,0.2734859898507858
50896,due,D1066,1,0.38288038579110023
50897,due,D1276,1,0.47860048223887525
50898,due,D1286,1,0.47860048223887525
50885,due,D228,2,0.7657607715822005
50891,due,D641,1,0.23930024111943762
50884,due,D116,1,0.47860048223887525
73984,duk,D908,1,0.7911625539835742
73536,dulchin,D772,1,0.5274417026557161
74119,dump,D932,1,0.2876954741758452
63626,dunt,D93,1,1.0548834053114322
45392,duply,D594,1,0.2076924133034418
45393,duply,D680,1,0.46730792993274406
45386,duply,D18,1,0.6230772399103254
45388,duply,D282,1,0.37384634394619526
45389,duply,D353,1,0.18692317197309763
45405,duply,D1444,1,0.3115386199551627
45404,duply,D1174,1,0.46730792993274406
45403,duply,D1151,3,1.1215390318385856
45402,duply,D1145,1,0.6230772399103254
45390,duply,D357,1,0.37384634394619526
45387,duply,D267,1,0.46730792993274406
45401,duply,D1098,1,0.37384634394619526
45391,duply,D576,1,0.6230772399103254
45395,duply,D836,1,0.37384634394619526
45396,duply,D921,1,0.37384634394619526
45397,duply,D959,1,0.37384634394619526
45394,duply,D771,1,0.9346158598654881
45399,duply,D980,1,0.37384634394619526
45400,duply,D981,1,0.37384634394619526
45398,duply,D961,3,1.1215390318385856
71216,dur,D393,1,0.6329300431868594
75309,durkheim,D1389,1,0.5274417026557161
69773,dust,D264,1,0.7159793442394651
69774,dust,D934,1,0.2603561251779873
73800,duty,D1275,2,0.8222892067847032
73799,duty,D1020,1,0.27409640226156773
73796,duty,D839,1,0.35240966005058705
73797,duty,D964,1,0.4111446033923516
73798,duty,D985,2,0.7048193201011741
67076,duyv,D154,1,0.9546391256526201
67077,duyv,D1231,1,0.572783475391572
75190,dwel,D1403,1,0.47731956282631005
75189,dwel,D1332,1,0.7159793442394651
67030,dying,D154,2,2.1097668106228644
47773,dynam,D125,1,0.6304048576813545
47780,dynam,D561,2,0.5403470208697324
47774,dynam,D303,1,0.3782429146088127
47775,dynam,D343,1,0.23640182163050794
47771,dynam,D20,1,0.23640182163050794
47776,dynam,D363,1,0.31520242884067723
47777,dynam,D428,1,0.6304048576813545
47778,dynam,D435,1,0.9456072865220317
47779,dynam,D533,2,0.47280364326101587
47772,dynam,D67,1,0.31520242884067723
47781,dynam,D579,1,0.31520242884067723
47788,dynam,D1333,1,0.47280364326101587
47783,dynam,D839,1,0.2701735104348662
47784,dynam,D1069,1,0.6304048576813545
47785,dynam,D1168,1,0.6304048576813545
47786,dynam,D1233,1,0.47280364326101587
47787,dynam,D1250,1,0.3782429146088127
47789,dynam,D1456,1,0.3782429146088127
47782,dynam,D605,1,0.6304048576813545
69290,e,D233,1,0.33601538392570607
69291,e,D631,1,0.6720307678514121
69292,e,D907,1,0.8960410238018828
69328,e.,D235,1,0.40913105385112286
69329,e.,D749,1,0.9546391256526201
46951,e.g.,D826,2,0.6031377716702631
46950,e.g.,D797,1,0.30156888583513153
46958,e.g.,D1415,2,0.30156888583513153
46953,e.g.,D1024,1,0.4523533287526973
46954,e.g.,D1054,1,0.20104592389008769
46955,e.g.,D1224,1,0.2584876164301127
46956,e.g.,D1261,2,0.3289842390928708
46949,e.g.,D745,2,0.2783712792324291
46959,e.g.,D1448,1,0.22617666437634865
46952,e.g.,D893,1,0.9047066575053946
46948,e.g.,D728,1,0.22617666437634865
46957,e.g.,D1361,1,0.30156888583513153
46941,e.g.,D466,1,0.9047066575053946
46942,e.g.,D552,1,0.4523533287526973
46943,e.g.,D572,1,0.2584876164301127
46944,e.g.,D581,2,0.30156888583513153
46945,e.g.,D594,1,0.20104592389008769
46937,e.g.,D19,1,0.20104592389008769
46938,e.g.,D129,1,0.1644921195464354
46946,e.g.,D634,1,0.4523533287526973
46947,e.g.,D722,1,0.22617666437634865
46940,e.g.,D277,1,0.2584876164301127
46939,e.g.,D157,1,0.4523533287526973
75055,e.m.,D1260,1,1.5823251079671483
75371,e6ll,D1415,1,0.26372085132785805
73440,eal,D749,1,1.0548834053114322
45504,ear,D463,1,0.6983996895211158
45503,ear,D457,2,0.6983996895211158
45500,ear,D413,1,0.2793598758084463
45501,ear,D427,1,0.1995427684346045
45505,ear,D514,1,0.23279989650703858
45502,ear,D440,1,0.23279989650703858
45506,ear,D600,1,0.2793598758084463
45508,ear,D648,1,0.1995427684346045
45499,ear,D410,1,0.1995427684346045
45531,ear,D1158,1,0.17459992238027894
45522,ear,D928,2,0.21489221216034332
45521,ear,D919,1,0.2793598758084463
45520,ear,D859,1,0.46559979301407717
45519,ear,D837,1,0.3491998447605579
45518,ear,D832,2,1.3967993790422315
45517,ear,D816,1,0.15519993100469237
45516,ear,D804,1,0.46559979301407717
45515,ear,D795,1,0.3491998447605579
45514,ear,D782,1,0.6983996895211158
45513,ear,D731,2,0.6983996895211158
45512,ear,D675,1,0.3491998447605579
45511,ear,D670,1,0.23279989650703858
45510,ear,D657,1,0.11639994825351929
45509,ear,D653,1,0.3491998447605579
45507,ear,D630,1,0.15519993100469237
45498,ear,D374,1,0.3491998447605579
45530,ear,D1090,2,0.2793598758084463
45523,ear,D932,1,0.12698176173111195
45525,ear,D970,1,0.3491998447605579
45538,ear,D1277,1,0.17459992238027894
45537,ear,D1274,1,0.1995427684346045
45484,ear,D64,2,0.46559979301407717
45483,ear,D18,1,0.46559979301407717
45536,ear,D1253,1,0.17459992238027894
45539,ear,D1333,1,0.3491998447605579
45535,ear,D1235,1,0.46559979301407717
45533,ear,D1212,1,0.1995427684346045
45532,ear,D1186,2,0.3491998447605579
45526,ear,D995,3,1.3967993790422315
45527,ear,D1014,1,0.46559979301407717
45528,ear,D1020,1,0.15519993100469237
45529,ear,D1025,1,0.46559979301407717
45534,ear,D1227,1,0.46559979301407717
45497,ear,D357,1,0.2793598758084463
45540,ear,D1387,1,0.15519993100469237
45542,ear,D1425,2,0.3491998447605579
45496,ear,D351,1,0.23279989650703858
45495,ear,D262,1,0.3491998447605579
45494,ear,D223,1,0.15519993100469237
45493,ear,D217,2,0.23279989650703858
45492,ear,D200,1,0.12698176173111195
45491,ear,D164,1,0.2793598758084463
45541,ear,D1418,1,0.09977138421730225
45490,ear,D162,1,0.46559979301407717
45488,ear,D127,1,0.17459992238027894
45487,ear,D120,1,0.2793598758084463
45486,ear,D106,1,0.2793598758084463
45485,ear,D89,2,0.2539635234622239
45543,ear,D1438,1,0.3491998447605579
45489,ear,D132,1,0.2793598758084463
45524,ear,D951,1,0.15519993100469237
70862,earliest,D977,1,0.25634810853944107
70861,earliest,D973,1,0.3204351356743013
70860,earliest,D922,1,0.5126962170788821
70859,earliest,D357,1,0.5126962170788821
68911,eas,D1417,1,0.12639809049029968
68901,eas,D354,1,0.3370615746407991
68910,eas,D1060,2,0.808947779137918
68909,eas,D1040,1,0.288909921120685
68908,eas,D991,1,0.404473889568959
68907,eas,D600,1,0.404473889568959
68906,eas,D481,1,0.5055923619611987
68905,eas,D475,2,0.6741231492815982
68904,eas,D442,1,0.404473889568959
68903,eas,D428,1,0.6741231492815982
68902,eas,D425,1,0.5055923619611987
68900,eas,D312,1,0.404473889568959
68899,eas,D242,1,0.6741231492815982
68898,eas,D212,1,0.6741231492815982
68007,easiest,D180,1,0.572783475391572
68008,easiest,D582,1,0.572783475391572
73802,east,D843,1,0.5376246142811297
73803,east,D924,1,0.33601538392570607
73804,east,D1332,1,0.6720307678514121
67290,eastern,D161,1,0.7159793442394651
67291,eastern,D909,1,0.3182130418842067
70225,easton,D306,1,0.7911625539835742
44071,easy,D462,1,0.417154711204186
44070,easy,D422,1,0.417154711204186
44069,easy,D412,1,0.834309422408372
44068,easy,D348,1,0.12835529575513416
44067,easy,D340,1,0.0618006979561757
44066,easy,D237,1,0.5562062816055813
44063,easy,D160,1,0.27810314080279064
44090,easy,D1344,1,0.3337237689633488
44089,easy,D1330,1,0.208577355602093
44088,easy,D1325,1,0.27810314080279064
44065,easy,D223,1,0.1854020938685271
44087,easy,D1307,1,0.834309422408372
44060,easy,D17,1,0.11124125632111627
44072,easy,D581,1,0.13905157040139532
44061,easy,D30,1,0.417154711204186
44064,easy,D169,2,1.1124125632111626
44062,easy,D104,2,0.6674475379266976
44073,easy,D624,1,0.1854020938685271
44078,easy,D798,1,0.27810314080279064
44091,easy,D1392,1,0.208577355602093
44081,easy,D947,1,0.27810314080279064
44086,easy,D1231,1,0.3337237689633488
44085,easy,D1187,1,0.12835529575513416
44080,easy,D927,1,0.5562062816055813
44079,easy,D872,1,0.2383741206881063
44077,easy,D701,1,0.1668618844816744
44084,easy,D1148,1,0.3337237689633488
44083,easy,D1092,1,0.2383741206881063
44076,easy,D697,1,0.417154711204186
44082,easy,D1066,1,0.3337237689633488
44074,easy,D635,1,0.208577355602093
44075,easy,D655,1,0.2383741206881063
70759,easy-to,D352,1,0.6329300431868594
73307,eccess,D719,1,1.0548834053114322
70098,echo,D289,1,1.5823251079671483
65400,eckert,D123,1,0.2876954741758452
64029,ecolog,D99,3,0.7959942399738218
64030,ecolog,D416,1,0.5969956799803664
64031,ecolog,D968,1,2.3879827199214656
64032,ecolog,D1044,1,0.47759654398429313
64033,ecolog,D1090,1,0.23879827199214657
64034,ecolog,D1332,2,1.1939913599607328
47025,econom,D1186,1,0.1599147024799712
47023,econom,D1148,5,1.2793176198397695
47022,econom,D1113,1,0.2558635239679539
46975,econom,D356,1,0.3198294049599424
47030,econom,D1241,1,0.6396588099198848
47029,econom,D1238,1,0.21321960330662826
47028,econom,D1230,1,0.3198294049599424
47027,econom,D1227,2,0.852878413226513
47026,econom,D1219,2,0.5117270479359078
