,Document,Word,Frequence,Poid
57088,D353,yet,2,0.642808030510423
71767,D353,shock,1,0.572783475391572
1364,D353,continu,1,0.270322888306687
22304,D353,effort,1,0.24813228222285863
19895,D353,materi,2,0.45048999662691047
42178,D353,duplic,1,0.37384634394619526
42206,D353,previou,1,0.3106841284540498
39969,D353,sourc,1,0.23944218411825835
59145,D353,background,1,0.3261146296620346
71770,D353,stem,1,0.45272721371762165
20778,D353,evalu,1,0.19454056078275941
15149,D353,provis,1,0.38288038579110023
20114,D353,histor,1,0.342099339970644
71754,D353,chronicl,1,0.5376246142811297
57734,D353,awar,1,0.2895464230682171
26755,D353,literatur,1,0.17657732018073136
54457,D353,suppli,1,0.3237258185522311
5285,D353,report,1,0.19021679803889904
59171,D353,insuffici,1,0.4642664147658052
71769,D353,naivet,1,0.6329300431868594
46000,D353,eventu,1,0.404473889568959
69732,D353,fashion,1,0.47759654398429313
4850,D353,librari,5,0.5622604717449569
69607,D353,convert,1,0.3877863147867351
40156,D353,profess,1,0.3261146296620346
71764,D353,casual,1,0.5376246142811297
71778,D353,dissert,1,0.47759654398429313
64704,D353,intend,1,0.2807384675122258
27095,D353,though,1,0.3364231899237444
23684,D353,contribut,1,0.2807384675122258
873,D353,histori,4,1.1773554305928713
9703,D353,receiv,1,0.2976986319494152
7337,D353,account,1,0.27280211961539863
61789,D353,end,1,0.3106841284540498
35466,D353,toward,1,0.2633187279763972
33709,D353,practic,1,0.20156994488658447
18667,D353,develop,2,0.2751071224400062
47540,D353,investig,1,0.22389516818135957
587,D353,studi,2,0.28073592084152554
54270,D353,reveal,1,0.3547572889962387
71761,D353,salvag,1,0.6329300431868594
71752,D353,sporad,1,0.6329300431868594
69278,D353,furnish,1,0.3929932749662196
71757,D353,paraphras,1,0.572783475391572
71759,D353,leo,1,0.6329300431868594
43620,D353,put,1,0.328574336087425
29801,D353,definit,1,0.2895464230682171
64389,D353,accumul,1,0.4108518789071589
11068,D353,form,2,0.4002143341330025
28652,D353,survey,1,0.22389516818135957
71763,D353,dearli,1,0.6329300431868594
31977,D353,subject,1,0.1738875190578365
71760,D353,lamontagn,1,0.6329300431868594
71753,D353,biograph,1,0.6329300431868594
27769,D353,critic,1,0.2753609986039389
41264,D353,adequ,1,0.30301342803662157
13480,D353,academ,1,0.24905765683934106
66033,D353,draw,1,0.3618826630021579
71762,D353,remnant,1,0.6329300431868594
60830,D353,special,1,0.21872810568864184
42009,D353,degre,1,0.30869810500146433
44518,D353,american,5,1.364010598076993
12280,D353,research,1,0.1405605487778524
35790,D353,annual,1,0.3311091735694276
28045,D353,upon,1,0.27155284687111897
61049,D354,true,2,0.7313702091284413
26756,D354,literatur,1,0.17657732018073136
36089,D354,principl,2,0.5266374559527944
41059,D354,immedi,1,0.35140909229074774
21427,D354,exampl,1,0.2370161715558728
41556,D354,reflect,1,0.2994320208316336
24090,D354,guid,1,0.3048647972309037
18668,D354,develop,1,0.1375535612200031
71223,D354,notat,1,0.34508897997352816
31978,D354,subject,2,0.347775038115673
57651,D354,terminolog,3,1.1090014582723735
39862,D354,catalog,1,0.232384460572294
3859,D354,use,5,0.5077000621575107
54091,D354,classifi,3,0.9642120457656344
54532,D354,accord,1,0.2960013885914301
28046,D354,upon,1,0.27155284687111897
35910,D354,like,1,0.2633187279763972
35657,D354,17,1,0.47759654398429313
60303,D354,demand,1,0.27800459258726
57596,D354,integr,1,0.2976986319494152
47944,D354,part,1,0.2225693296973819
10706,D354,contain,1,0.2793598758084463
15150,D354,provis,1,0.38288038579110023
69500,D354,eas,1,0.404473889568959
25485,D354,make,1,0.19962618308445482
24048,D354,build,1,0.3214040152552115
2388,D354,system,1,0.1167519741842576
21236,D354,instruct,1,0.3618826630021579
2,D354,18,1,0.45272721371762165
22,D354,edit,3,0.926094315004393
7703,D354,whole,1,0.30869810500146433
56680,D354,size,1,0.3012030788757829
17574,D354,sinc,2,0.4788843682365167
15584,D354,number,3,0.5446846660209692
26365,D354,acquir,1,0.3618826630021579
104,D354,classif,3,0.7039950256875175
33433,D354,note,1,0.3214040152552115
30734,D354,base,2,0.3346170862500002
66179,D354,matter,1,0.34508897997352816
9546,D354,also,1,0.1823046309057613
3649,D354,countri,1,0.30301342803662157
19736,D354,includ,1,0.19680687593896717
22109,D354,increasingli,1,0.33921300273852234
59201,D354,correct,1,0.3618826630021579
58179,D354,increas,1,0.24026827552881014
66898,D354,schedul,2,0.808947779137918
59303,D354,precis,1,0.28800998866881605
58,D354,dewey,2,0.8354906255815421
40733,D354,expect,1,0.30301342803662157
21286,D354,variou,1,0.21567282696680917
16978,D354,larg,1,0.19148600123678175
71799,D354,layman,1,0.5376246142811297
37255,D354,bibliographi,1,0.29270968950607773
47854,D354,logic,1,0.2976986319494152
64705,D354,intend,2,0.5614769350244516
71784,D354,hierarch,1,0.404473889568959
66238,D354,predecessor,1,0.4933735240708219
15780,D354,field,1,0.18774606865221546
15973,D354,mani,2,0.3715053546996878
38059,D354,may,1,0.18938337733166696
69,D354,decim,2,0.7859865499324392
3196,D354,detail,1,0.237816305855955
71803,D354,ful,1,0.6329300431868594
38808,D354,given,1,0.20256207349943348
53002,D354,scheme,1,0.3067590319538872
4851,D354,librari,2,0.22490418869798276
71802,D354,shelf-arrang,1,0.6329300431868594
71798,D354,freer,1,0.6329300431868594
54148,D354,titl,1,0.21749075440272292
58105,D354,decis,1,0.2807384675122258
14890,D354,gener,1,0.14883177741167428
15974,D355,mani,2,0.3715053546996878
12281,D355,research,2,0.2811210975557048
71811,D355,reprint,1,0.5376246142811297
49940,D355,term,5,0.9268042610923853
64973,D355,transform,2,0.7970803045034003
71809,D355,civilian,1,0.572783475391572
43940,D355,appli,1,0.23544068188500977
19664,D355,graduat,1,0.342099339970644
9777,D355,way,2,0.4254790754306945
62509,D355,devic,1,0.3311091735694276
8196,D355,technolog,1,0.23090139345020175
61290,D355,innov,1,0.3618826630021579
22411,D355,student,1,0.2679186781606684
5286,D355,report,1,0.19021679803889904
18236,D355,school,1,0.2679186781606684
71807,D355,enrol,1,0.572783475391572
35791,D355,annual,1,0.3311091735694276
21596,D355,index,1,0.16583542019344827
30613,D355,physic,1,0.262209423284301
67883,D355,expenditur,1,0.4108518789071589
70291,D355,money,1,0.425243997513861
63291,D355,privat,1,0.39854015225170014
71804,D355,undergon,1,0.6329300431868594
48988,D355,measur,2,0.4133479102747022
71805,D355,drastic,1,0.572783475391572
42010,D355,degre,1,0.30869810500146433
12680,D355,establish,1,0.23544068188500977
52216,D355,scientist,1,0.22126669841824792
17670,D355,introduc,1,0.3214040152552115
16459,D355,militari,1,0.45272721371762165
49497,D355,amount,1,0.3067590319538872
20338,D355,industri,1,0.25094220766774766
20184,D355,public,1,0.18938337733166696
67342,D355,proceed,1,0.425243997513861
20938,D355,product,1,0.23544068188500977
57895,D355,offer,1,0.2766718707764922
22373,D355,expend,1,0.44255585727018637
64186,D355,sector,1,0.4933735240708219
51526,D355,institut,1,0.22944690380664154
33992,D355,enorm,1,0.425243997513861
33965,D355,depth,1,0.3877863147867351
70984,D355,undergradu,1,0.44255585727018637
15585,D355,number,4,0.7262462213612924
43471,D355,engin,1,0.270322888306687
15451,D355,last,1,0.28502214502284784
48873,D355,sever,1,0.2370161715558728
4590,D355,technic,1,0.21998652757280446
51756,D355,employ,1,0.2943388576482178
33016,D355,paper,1,0.16188178882281715
8423,D355,scienc,2,0.3142712824962032
15499,D355,decad,1,0.3237258185522311
62754,D355,diffus,1,0.44255585727018637
31556,D355,journal,1,0.21047483347303247
35814,D355,confer,1,0.342099339970644
18669,D355,develop,1,0.1375535612200031
55270,D355,sponsor,1,0.39854015225170014
14575,D355,servic,1,0.162708645094497
24303,D355,book,1,0.15538285914793712
12837,D355,new,1,0.1706721457702844
71771,D355,stem,1,0.45272721371762165
42973,D355,govern,1,0.29111261168447955
19408,D355,abstract,1,0.22592916631654825
67983,D355,economi,1,0.39854015225170014
49263,D356,search,1,0.22422510304356152
44053,D356,econom,1,0.33198156721632915
874,D356,histori,1,0.36792357206027226
56160,D356,consist,1,0.34420124825492365
23303,D356,avail,1,0.2782116621217274
57248,D356,reason,1,0.3348983477008355
28931,D356,idea,1,0.3562776812785598
71831,D356,farmer,1,0.7159793442394651
18354,D356,cours,1,0.3491998447605579
71833,D356,synthes,1,0.7159793442394651
19542,D356,concept,1,0.2544602071242076
17671,D356,introduc,1,0.40175501906901434
71830,D356,corn,1,0.7911625539835742
27595,D356,concern,1,0.2519624311082306
62755,D356,diffus,3,1.6595844647631988
37553,D356,result,1,0.19484828927438472
26757,D356,literatur,1,0.22072165022591417
28986,D356,direct,1,0.34100264951924825
71808,D356,enrol,1,0.7159793442394651
61291,D356,innov,3,1.3570599862580919
68646,D356,physician,1,0.565909017147027
14891,D356,gener,1,0.18603972176459285
29579,D356,social,1,0.2734101321108023
71820,D356,primit,1,0.6720307678514121
57798,D356,sociolog,2,0.8704736021814835
46559,D356,high,1,0.36792357206027226
71823,D356,tribe,1,0.7911625539835742
20185,D356,public,2,0.47345844332916737
36920,D356,tool,1,0.35267644055516056
61911,D356,five,1,0.3989320541866594
23449,D356,find,2,0.5700499383432865
16127,D356,hundr,1,0.44780566480785056
34120,D356,set,1,0.28502496917164327
56860,D356,psycholog,1,0.3961842564554451
71824,D356,driver,1,0.7911625539835742
71825,D356,hybrid,1,0.6167169050885274
51348,D356,summar,1,0.43926136536343463
17861,D356,spread,1,0.5315549968923262
19330,D356,advanc,1,0.3363895986687662
46387,D356,defin,1,0.30567212679365585
27859,D356,review,1,0.28771330156332897
71814,D356,drug,1,0.5969956799803664
41825,D356,theori,2,0.5318488442883681
50674,D356,hand,1,0.4205289874046805
12838,D356,new,1,0.21334018221285547
22412,D356,student,2,0.669796695401671
13965,D356,although,1,0.35446094449913107
68264,D356,anthropolog,1,0.6167169050885274
66317,D356,emerg,1,0.43523680109074175
8424,D356,scienc,1,0.19641955156012697
18237,D356,school,1,0.3348983477008355
20779,D356,evalu,1,0.24317570097844926
25781,D356,show,1,0.30137921957546887
40434,D356,volum,1,0.3211076834611299
16473,D356,train,1,0.40175501906901434
46637,D356,among,4,1.1972109205912917
46292,D356,rang,1,0.40175501906901434
50133,D356,littl,1,0.36792357206027226
25134,D356,colleg,1,0.36389076460559944
24304,D356,book,1,0.19422857393492138
588,D356,studi,2,0.3509199010519069
2830,D356,attempt,1,0.2757798133864285
5846,D357,one,2,0.2967795283377007
71847,D357,beneficiari,1,0.572783475391572
12839,D357,new,1,0.1706721457702844
54458,D357,suppli,1,0.3237258185522311
36043,D357,frequent,1,0.31914564334932755
25486,D357,make,2,0.39925236616890963
71859,D357,york,1,0.4334634669496352
57249,D357,reason,1,0.2679186781606684
59086,D357,well-known,1,0.4933735240708219
61354,D357,methodolog,1,0.29111261168447955
16560,D357,either,1,0.27800459258726
71870,D357,announc,1,0.425243997513861
71869,D357,reinventori,1,0.6329300431868594
63886,D357,suffici,1,0.3618826630021579
26509,D357,interest,1,0.21507670373905718
12282,D357,research,2,0.2811210975557048
66760,D357,skill,1,0.41774531279077104
71835,D357,keenli,1,0.6329300431868594
12681,D357,establish,1,0.23544068188500977
2992,D357,provid,1,0.1673085431250001
71836,D357,economist,1,0.4642664147658052
71843,D357,earliest,1,0.5126962170788821
39512,D357,machin,1,0.26444385894678385
34709,D357,hold,2,0.6382912866986551
45046,D357,appropri,1,0.2865022348579669
26041,D357,member,2,0.5854193790121555
32253,D357,languag,2,0.44645859984630354
17728,D357,techniqu,1,0.20010716706650125
57474,D357,known,1,0.30301342803662157
42179,D357,duplic,1,0.37384634394619526
71852,D357,french,1,0.4642664147658052
49941,D357,term,1,0.1853608522184771
64468,D357,orient,1,0.3618826630021579
8425,D357,scienc,3,0.4714069237443047
12002,D357,univers,3,0.5796452478300809
67318,D357,german,1,0.4334634669496352
13633,D357,method,1,0.16243183094962477
29580,D357,social,3,0.6561843170659255
18087,D357,today,1,0.328574336087425
36624,D357,process,1,0.17973879891913974
71849,D357,doctor,2,1.0752492285622595
27733,D357,substitut,1,0.4108518789071589
69585,D357,enhanc,1,0.45272721371762165
68755,D357,chief,1,0.4334634669496352
18030,D357,disciplin,1,0.2807384675122258
57735,D357,awar,1,0.2895464230682171
43218,D357,statist,2,0.4788843682365167
69200,D357,unusu,1,0.4933735240708219
61756,D357,alreadi,1,0.3364231899237444
15975,D357,mani,1,0.1857526773498439
62806,D357,earli,1,0.3481894408725934
17179,D357,comput,1,0.1800994352827328
46857,D357,indic,1,0.22524499831345524
13111,D357,natur,1,0.2225693296973819
58529,D357,similarli,1,0.4933735240708219
46638,D357,among,1,0.23944218411825835
69911,D357,citi,1,0.4108518789071589
1564,D357,need,1,0.16671525761201245
13481,D357,academ,2,0.4981153136786821
10121,D357,kind,1,0.27280211961539863
52321,D357,test,1,0.23466500856250586
52423,D357,abil,2,0.7313702091284413
60526,D357,environ,1,0.30869810500146433
18988,D357,mathemat,1,0.2753609986039389
30978,D357,commun,2,0.3722935101145208
29748,D357,affect,1,0.2994320208316336
9547,D357,also,1,0.1823046309057613
51380,D357,construct,1,0.2740712974079898
22413,D357,student,1,0.2679186781606684
36792,D357,encourag,1,0.3929932749662196
71141,D357,directori,2,0.8851117145403727
36268,D357,function,1,0.232384460572294
30735,D357,base,1,0.1673085431250001
60163,D357,foreign,1,0.404473889568959
36207,D357,accept,2,0.5730044697159338
30061,D357,resourc,2,0.540645776613374
18670,D357,develop,1,0.1375535612200031
22171,D357,import,1,0.20510428990485985
45784,D357,behavior,3,0.8781290685182331
66278,D357,mention,1,0.404473889568959
43539,D357,quantit,1,0.312719367104707
19062,D357,model,1,0.2370161715558728
55356,D357,data,5,0.7720153121780826
23304,D357,avail,1,0.2225693296973819
8197,D357,technolog,1,0.23090139345020175
66562,D357,archiv,1,0.4933735240708219
22792,D357,program,2,0.3881918833240042
44054,D357,econom,1,0.26558525377306336
1565,D358,need,2,0.20839407201501553
14379,D358,object,1,0.14764021916425185
48989,D358,measur,2,0.25834244392168887
15586,D358,number,2,0.22695194417540385
71523,D358,resid,1,0.33601538392570607
52741,D358,might,1,0.17633822027758028
71881,D358,nonus,1,0.35798967211973254
45368,D358,thu,1,0.17459992238027894
22793,D358,program,8,0.9704797083100105
60437,D358,role,1,0.17210062412746183
2389,D358,system,1,0.072969983865161
7955,D358,user,1,0.10766262963536453
38215,D358,serv,1,0.16252289279090792
4852,D358,librari,7,0.4919779127768372
589,D358,studi,1,0.08772997526297673
33710,D358,practic,1,0.1259812155541153
47389,D358,move,1,0.270914666843522
32394,D358,scope,1,0.2038216435387716
30736,D358,base,1,0.10456783945312506
71883,D358,neighborhood,3,0.9613054070229039
35316,D358,area,1,0.13749157973300277
2993,D358,provid,1,0.10456783945312506
69912,D358,citi,2,0.5135648486339486
59525,D358,target,2,0.5969956799803664
51527,D358,institut,1,0.14340431487915095
36027,D358,rest,1,0.3083584525442637
26510,D358,interest,2,0.26884587967382145
28653,D358,survey,1,0.13993448011334972
69462,D358,fifteen,1,0.2567824243169743
20590,D358,standard,1,0.15624638263509363
5287,D358,report,1,0.1188854987743119
34022,D358,3,1,0.1586609792108843
23775,D358,effect,4,0.4830377065250674
56413,D358,basi,1,0.15175084850925108
30979,D358,commun,3,0.3490251657323632
38665,D358,criteria,1,0.1882519242973643
30062,D358,resourc,1,0.16895180519167935
23305,D358,avail,2,0.2782116621217274
17672,D358,introduc,1,0.20087750953450717
28767,D358,compar,1,0.13788990669321424
27734,D358,substitut,1,0.2567824243169743
67710,D358,disadvantag,2,0.5135648486339486
40521,D358,group,2,0.26959103370851145
53291,D358,four,1,0.18000624291801
12682,D358,establish,1,0.1471504261781311
53650,D358,util,1,0.16185771659686649
61126,D358,achiev,1,0.1905404982693148
47074,D358,1,1,0.13829168651140494
71887,D358,low-incom,1,0.3955812769917871
38377,D358,suggest,1,0.13119968561113537
47315,D358,4,1,0.19417758028378113
44404,D358,foundat,1,0.23640182163050794
55074,D358,factor,1,0.14340431487915095
47197,D358,2,1,0.14385665078166449
40787,D358,assess,1,0.1882519242973643
55357,D358,data,1,0.09650191402226033
62541,D358,interview,1,0.22617666437634865
28987,D358,direct,1,0.17050132475962412
14576,D358,servic,2,0.20338580636812126
36625,D358,process,1,0.11233674932446233
1431,D358,appear,1,0.1574386947558201
67700,D358,absenc,1,0.27659741079386646
27596,D358,concern,1,0.1259812155541153
13112,D358,natur,1,0.1391058310608637
8734,D358,collect,1,0.11784991976217714
5478,D358,analysi,1,0.10930217338699937
60941,D358,judgement,1,0.24908759515731257
52012,D358,comparison,1,0.17546154219514112
29581,D358,social,1,0.13670506605540114
71089,D358,perceiv,1,0.2829545085735135
31979,D358,subject,1,0.1086796994111478
51654,D358,observ,2,0.37876678504577693
32858,D358,examin,1,0.14251248458582164
32667,D358,relat,2,0.2224550657858317
46084,D358,requir,1,0.12851482414075607
66131,D358,impact,1,0.19809212822772254
3197,D358,detail,1,0.14863519115997187
63912,D359,start,1,0.36568510456422065
46797,D359,gave,1,0.45272721371762165
30003,D359,valuabl,1,0.3618826630021579
10960,D359,deal,2,0.5057472039751343
64136,D359,strong,1,0.404473889568959
70582,D359,render,1,0.5126962170788821
12683,D359,establish,1,0.23544068188500977
59699,D359,print,1,0.28214115244412846
49192,D359,half,1,0.3696671527574579
953,D359,first,1,0.19543834150205872
45244,D359,total,1,0.2667433683958372
64679,D359,ago,1,0.38288038579110023
40062,D359,support,1,0.270322888306687
71482,D359,spirit,2,1.0253924341577643
30186,D359,nation,1,0.21749075440272292
71114,D359,curious,1,0.5376246142811297
38216,D359,serv,1,0.26003662846545267
34838,D359,would,1,0.2225693296973819
27367,D359,well,1,0.21749075440272292
47447,D359,far,2,0.5886777152964356
18418,D359,men,2,0.7755726295734702
62918,D359,live,2,0.7755726295734702
17729,D359,techniqu,1,0.20010716706650125
52071,D359,thought,2,0.6901779599470563
37256,D359,bibliographi,1,0.29270968950607773
51952,D359,creativ,1,0.38288038579110023
10892,D359,great,1,0.27280211961539863
54396,D359,compil,2,0.642808030510423
16530,D359,thing,1,0.3929932749662196
32395,D359,scope,1,0.3261146296620346
71916,D359,thank,1,0.572783475391572
71915,D359,nobl,1,0.6329300431868594
57543,D359,ad,1,0.3337237689633488
71914,D359,join,1,0.6329300431868594
71909,D359,friend,1,0.4933735240708219
28107,D359,us,1,0.30869810500146433
252,D359,present,1,0.1501775607203025
67268,D359,otlet,1,0.572783475391572
58869,D359,bradford,2,0.7237653260043158
26995,D359,good,1,0.3048647972309037
67270,D359,la,1,0.5376246142811297
71907,D359,goodwil,1,0.572783475391572
71905,D359,treasur,1,0.572783475391572
71904,D359,crystal,1,0.6329300431868594
48082,D359,gradual,1,0.425243997513861
71918,D359,owe,1,0.572783475391572
67273,D359,fontain,1,0.572783475391572
45495,D359,co-oper,1,0.4334634669496352
62147,D359,connect,1,0.3048647972309037
7072,D359,document,4,0.6740466391711872
25487,D359,make,1,0.19962618308445482
23306,D359,avail,1,0.2225693296973819
28159,D359,access,1,0.2589723465549864
28932,D359,idea,1,0.28502214502284784
18671,D359,develop,1,0.1375535612200031
31891,D359,comprehens,1,0.30869810500146433
57250,D359,reason,1,0.2679186781606684
45636,D359,human,1,0.2740712974079898
45531,D359,peac,1,0.5376246142811297
41314,D359,fact,1,0.2633187279763972
50820,D359,attribut,1,0.4334634669496352
44816,D359,centuri,1,0.34508897997352816
43343,D359,common,2,0.6135180639077744
61127,D359,achiev,1,0.3048647972309037
71920,D359,welcom,1,0.5376246142811297
71889,D359,inspir,1,0.6329300431868594
71890,D359,side,2,0.808947779137918
36484,D359,mere,1,0.3547572889962387
23996,D359,devot,1,0.3311091735694276
24989,D359,face,1,0.3261146296620346
22521,D359,librarian,1,0.20010716706650125
63819,D359,bring,1,0.33921300273852234
69928,D359,treatis,1,0.47759654398429313
47843,D359,abund,1,0.5376246142811297
1958,D359,never,1,0.39854015225170014
49942,D359,term,1,0.1853608522184771
51381,D359,construct,1,0.2740712974079898
6203,D359,wider,1,0.3877863147867351
14892,D359,gener,1,0.14883177741167428
71888,D359,non-print,1,0.6329300431868594
24305,D359,book,2,0.31076571829587424
55739,D359,mutual,1,0.45272721371762165
63849,D359,enough,1,0.3877863147867351
66667,D359,pass,1,0.4334634669496352
38809,D359,given,1,0.20256207349943348
10588,D359,knowledg,1,0.237816305855955
53366,D359,experi,2,0.42094966694606495
43137,D359,give,2,0.5456042392307973
52217,D359,scientist,1,0.22126669841824792
53046,D359,element,1,0.2943388576482178
60964,D359,see,1,0.3547572889962387
51088,D359,fundament,1,0.30301342803662157
11021,D359,mankind,1,0.5126962170788821
24049,D359,build,1,0.3214040152552115
12840,D359,new,2,0.3413442915405688
66490,D359,inde,1,0.3877863147867351
3333,D359,work,5,0.8365427156250005
16367,D359,origin,1,0.25485410426624433
56059,D359,whose,1,0.3261146296620346
4400,D360,made,1,0.22557751264204817
33639,D360,manual,1,0.383448789942359
10961,D360,deal,1,0.3160920024844589
17730,D360,techniqu,1,0.25013395883312656
4591,D360,technic,1,0.27498315946600554
55075,D360,factor,1,0.2868086297583019
33993,D360,enorm,1,0.5315549968923262
34227,D360,intern,1,0.3136777595846846
7073,D360,document,4,0.842558298963984
53500,D360,conduct,1,0.35092308439028225
20004,D360,type,1,0.26959103370851145
15781,D360,field,2,0.46936517163053865
43702,D360,differ,1,0.23121407056443594
15976,D360,mani,1,0.23219084668730489
69463,D360,fifteen,1,0.5135648486339486
66368,D360,vital,1,0.5531948215877329
66641,D360,preserv,1,0.5135648486339486
1566,D360,need,1,0.20839407201501553
22058,D360,past,1,0.3379036103833587
8910,D360,current,1,0.2590060822543688
10122,D360,kind,1,0.34100264951924825
67591,D360,reproduc,1,0.5221816409884638
56557,D360,scale,1,0.4523533287526973
30980,D360,commun,1,0.23268344382157546
16204,D360,year,1,0.2260331778347396
47800,D360,equip,1,0.4138864669617845
56377,D360,aris,1,0.47280364326101587
3860,D360,use,1,0.12692501553937768
6454,D360,inform,1,0.12692501553937768
19331,D360,advanc,1,0.3363895986687662
36626,D360,process,2,0.4493469972978493
45637,D360,human,1,0.34258912175998724
18088,D360,today,1,0.4107179201092812
3334,D360,work,1,0.20913567890625012
13634,D360,method,2,0.4060795773740619
71550,D360,endeavor,1,0.541829333687044
32359,D360,acquisit,1,0.3935078169319297
39460,D360,copi,1,0.4523533287526973
42129,D360,dissemin,1,0.3379036103833587
17416,D360,complex,1,0.36193302883527134
37554,D360,result,1,0.19484828927438472
12283,D360,research,1,0.1757006859723155
10893,D360,great,2,0.6820052990384965
47198,D360,2,1,0.28771330156332897
22172,D360,import,1,0.2563803623810748
47075,D360,1,1,0.2765833730228099
71545,D360,reproduct,2,1.2334338101770548
9928,D360,two,1,0.22115164532448262
50901,D361,express,1,0.46334098764543336
17575,D361,sinc,1,0.3990703068637639
6125,D361,aspect,1,0.3937072511046716
36070,D361,neglect,1,0.754545356196036
105,D361,classif,1,0.3911083476041764
45519,D361,wherea,1,0.7087399958564349
10962,D361,deal,1,0.42145600331261185
3335,D361,work,1,0.27884757187500014
67222,D361,die,1,0.9546391256526201
7074,D361,document,2,0.561705532642656
58870,D361,bradford,2,1.2062755433405261
22173,D361,import,1,0.3418404831747664
18672,D361,develop,1,0.2292559353666718
24306,D361,book,1,0.25897143191322847
65678,D361,entitl,1,0.7737773579430086
5847,D361,one,3,0.7419488208442517
2831,D361,attempt,1,0.3677064178485713
17731,D361,techniqu,1,0.3335119451108354
67213,D361,udc,1,0.7375930954503105
954,D361,first,2,0.6514611383401956
31980,D361,subject,1,0.28981253176306077
12003,D361,univers,1,0.32202513768337826
27770,D361,critic,1,0.45893499767323154
21076,D361,call,1,0.46334098764543336
23,D361,edit,2,1.0289936833382143
70673,D361,recogn,1,0.57016556661774
70,D361,decim,1,0.6549887916103659
10799,D361,much,1,0.4247568404437405
20186,D361,public,1,0.3156389622194449
18448,D361,main,1,0.4702352540735474
21287,D361,variou,1,0.35945471161134857
29044,D361,princip,1,0.5653550045642038
26684,D361,dealt,1,0.6847531315119314
4401,D361,made,1,0.3007700168560642
29073,D361,instrument,1,0.6230772399103254
9402,D361,even,1,0.41665702036024965
67331,D361,dr,1,0.6962421879846183
50390,D362,characterist,1,0.20305386014419946
24307,D362,book,1,0.12948571595661423
29135,D362,questionnair,1,0.2717621913850288
11746,D362,discuss,1,0.13628864263298174
28874,D362,tradit,1,0.2425938430703996
48310,D362,consid,2,0.35079138912172075
7075,D362,document,6,0.842558298963984
48220,D362,formal,2,0.47503690837141305
71923,D362,classificatori,1,0.3979971199869109
6455,D362,inform,4,0.3384667081050071
43296,D362,properti,1,0.2589034403783748
5479,D362,analysi,1,0.14573623118266582
69980,D362,auxiliari,1,0.3979971199869109
62573,D362,sequenc,1,0.32749439580518297
20005,D362,type,1,0.17972735580567428
13113,D362,natur,1,0.1854744414144849
61437,D362,rank,1,0.28035265826978695
70760,D362,matrix,1,0.3868886789715043
36269,D362,function,1,0.19365371714357832
47845,D362,apparatu,1,0.4480205119009414
54904,D362,distribut,1,0.21407178897408657
1365,D362,continu,1,0.2252690735889058
71300,D362,constitu,1,0.42724684756573506
25202,D363,exist,1,0.20162305993568364
36409,D363,storag,1,0.21072800165630592
71629,D363,phrase,1,0.27810314080279064
43138,D363,give,1,0.22733509967949883
36627,D363,process,3,0.4493469972978493
10589,D363,knowledg,1,0.1981802548799625
53047,D363,element,1,0.24528238137351482
38060,D363,may,2,0.3156389622194449
42130,D363,dissemin,1,0.2252690735889058
27597,D363,concern,1,0.1679749540721537
18299,D363,class,1,0.24666782382619173
8735,D363,collect,1,0.1571332263495695
15782,D363,field,1,0.15645505721017955
46639,D363,among,1,0.19953515343188194
60831,D363,special,1,0.1822734214072015
7271,D363,take,1,0.22946749883661577
42712,D363,interpret,1,0.2605994725872558
47801,D363,equip,1,0.27592431130785633
106,D363,classif,1,0.1955541738020882
49943,D363,term,1,0.15446737684873088
6456,D363,inform,6,0.5077000621575107
24308,D363,book,1,0.12948571595661423
4853,D363,librari,1,0.09371007862415948
17180,D363,comput,1,0.15008286273561067
8426,D363,scienc,1,0.1309463677067513
62468,D363,symbol,1,0.3047375871368505
18989,D363,mathemat,1,0.22946749883661577
71931,D363,carrier,1,0.4480205119009414
71929,D363,liter,1,0.47731956282631005
48598,D363,retriev,1,0.12948571595661423
70823,D363,longer,1,0.32749439580518297
53999,D363,pictur,1,0.32749439580518297
48459,D363,word,1,0.20091947971697924
60106,D363,carri,1,0.24000832389068
7076,D363,document,1,0.140426383160664
64291,D363,task,1,0.2425938430703996
65559,D363,intellig,2,0.7087399958564349
63329,D363,rise,1,0.31520242884067723
11325,D363,sens,1,0.2623385446212865
59016,D363,transmiss,1,0.34812109399230917
5480,D363,analysi,1,0.14573623118266582
21288,D363,variou,1,0.17972735580567428
54426,D363,alon,1,0.31906698815925016
55358,D363,data,1,0.1286692186963471
44730,D363,dynam,1,0.31906698815925016
6997,D363,restrict,2,0.5912621483270645
64974,D363,transform,1,0.33211679354308343
28988,D363,direct,1,0.22733509967949883
11476,D363,record,2,0.40324611987136727
61709,D364,choos,1,0.14035474105936413
5481,D364,analysi,1,0.06245838479257106
60633,D364,budget,1,0.11646951059358376
35551,D364,cost,1,0.0757738331065814
46640,D364,among,1,0.08551506575652083
32223,D364,worthwhil,1,0.18310579181388645
10123,D364,kind,1,0.09742932843407093
35756,D364,address,1,0.12794447565938585
13966,D364,although,1,0.1012745555711803
1759,D364,long,1,0.1255032472466956
29843,D364,vari,1,0.12015113925848013
7272,D364,take,1,0.09834321378712103
47541,D364,investig,1,0.07996256006477126
20187,D364,public,5,0.3381846023779767
48874,D364,sever,1,0.08464863269852599
14893,D364,gener,1,0.0531542062184551
21289,D364,variou,1,0.07702600963100327
