,Word,Document,Frequence,Poid
62820,earli,D1020,1,0.21761840054537088
62813,earli,D795,1,0.43523680109074175
62826,earli,D1438,1,0.43523680109074175
62825,earli,D1425,1,0.21761840054537088
62818,earli,D970,1,0.43523680109074175
62817,earli,D951,1,0.19343857826255187
62815,earli,D837,1,0.43523680109074175
62819,earli,D995,3,1.740947204362967
62816,earli,D928,1,0.13391901572022824
42257,earlier,D440,1,0.3261146296620346
42256,earlier,D410,1,0.4076432870775432
42254,earlier,D351,1,0.2717621913850288
42253,earlier,D223,1,0.18117479425668587
42255,earlier,D374,1,0.4076432870775432
42252,earlier,D217,1,0.1482339225736521
42267,earlier,D832,1,0.8152865741550864
42272,earlier,D1014,1,0.5435243827700575
42271,earlier,D932,1,0.1482339225736521
42270,earlier,D928,1,0.12542870371616716
42269,earlier,D919,1,0.4076432870775432
42268,earlier,D859,1,0.5435243827700575
42275,earlier,D1186,2,0.5435243827700575
42266,earlier,D816,1,0.23293902118716753
42265,earlier,D804,1,0.8152865741550864
42264,earlier,D731,2,0.8152865741550864
42276,earlier,D1274,1,0.3261146296620346
42277,earlier,D1277,1,0.2038216435387716
42278,earlier,D1333,1,0.5435243827700575
42279,earlier,D1418,1,0.11646951059358376
42273,earlier,D1090,2,0.5435243827700575
42251,earlier,D132,1,0.4076432870775432
42249,earlier,D120,1,0.3261146296620346
42248,earlier,D106,1,0.4076432870775432
42280,earlier,D1425,1,0.2038216435387716
42246,earlier,D18,1,0.5435243827700575
42247,earlier,D64,2,0.5435243827700575
42263,earlier,D675,1,0.4076432870775432
42262,earlier,D653,1,0.4076432870775432
42261,earlier,D630,1,0.18117479425668587
42260,earlier,D600,1,0.3261146296620346
42259,earlier,D463,1,0.8152865741550864
42258,earlier,D457,2,0.8152865741550864
42250,earlier,D127,1,0.2038216435387716
42274,earlier,D1158,1,0.2038216435387716
71843,earliest,D357,1,0.5126962170788821
71846,earliest,D977,1,0.25634810853944107
71845,earliest,D973,1,0.3204351356743013
71844,earliest,D922,1,0.5126962170788821
69497,eas,D212,1,0.6741231492815982
69498,eas,D242,1,1.0111847239223974
69499,eas,D312,1,0.404473889568959
69500,eas,D354,1,0.404473889568959
69501,eas,D425,1,0.5055923619611987
69502,eas,D428,1,0.6741231492815982
69503,eas,D442,1,0.404473889568959
69504,eas,D475,2,0.6741231492815982
69505,eas,D481,1,0.5055923619611987
69506,eas,D600,1,0.404473889568959
69507,eas,D991,1,0.5055923619611987
69508,eas,D1040,1,0.288909921120685
69509,eas,D1060,2,0.808947779137918
69510,eas,D1417,1,0.18385176798589045
51336,easi,D1392,1,0.270914666843522
51332,easi,D872,1,0.30961676210688227
51334,easi,D1148,1,0.541829333687044
51333,easi,D927,1,0.7224391115827253
51331,easi,D697,1,0.541829333687044
51330,easi,D624,1,0.36121955579136267
51329,easi,D412,1,1.083658667374088
51335,easi,D1344,1,0.4334634669496352
51328,easi,D237,1,0.7224391115827253
51327,easi,D30,1,0.541829333687044
41052,easier,D1307,1,1.131818034294054
41051,easier,D1231,1,0.45272721371762165
41050,easier,D1187,1,0.17412585142985448
41049,easier,D1066,1,0.45272721371762165
41048,easier,D348,1,0.17412585142985448
41046,easier,D17,1,0.251515118732012
41047,easier,D160,1,0.377272678098018
41053,easier,D1325,1,0.45272721371762165
68494,easiest,D582,1,0.572783475391572
68493,easiest,D180,1,0.572783475391572
64157,easili,D947,1,0.3370615746407991
64154,easili,D655,1,0.288909921120685
64146,easili,D104,2,0.808947779137918
64147,easili,D169,2,1.3482462985631964
64148,easili,D223,1,0.22470771642719942
64153,easili,D635,1,0.25279618098059936
64149,easili,D340,1,0.0749025721423998
64150,easili,D422,1,0.5055923619611987
64152,easili,D581,1,0.16853078732039956
64151,easili,D462,1,0.5055923619611987
64159,easili,D1330,1,0.5055923619611987
64156,easili,D798,1,0.404473889568959
64158,easili,D1092,1,0.3370615746407991
64155,easili,D701,1,0.2022369447844795
75255,east,D843,1,0.5376246142811297
75256,east,D924,1,0.33601538392570607
75257,east,D1332,1,0.6720307678514121
67637,eastern,D909,1,0.47731956282631005
67636,eastern,D161,1,0.7159793442394651
71005,easton,D306,1,0.7911625539835742
71750,easy-to,D352,1,0.6329300431868594
74655,eccess,D719,1,1.0548834053114322
70865,echo,D289,1,3.1646502159342966
65328,eckert,D123,1,0.2876954741758452
63700,ecolog,D1332,2,1.1939913599607328
63698,ecolog,D1044,1,0.47759654398429313
63697,ecolog,D968,1,2.3879827199214656
63696,ecolog,D416,1,0.5969956799803664
63699,ecolog,D1090,1,0.3979971199869109
63695,ecolog,D99,3,0.7959942399738218
44074,econom,D517,1,0.2213210448108861
44065,econom,D424,1,0.26558525377306336
44066,econom,D436,1,0.33198156721632915
44067,econom,D437,1,0.4426420896217722
44068,econom,D446,1,0.12072056989684697
44069,econom,D458,1,0.1475473632072574
44070,econom,D490,5,0.9485187634752261
44071,econom,D495,2,0.33198156721632915
44073,econom,D497,2,0.33198156721632915
44078,econom,D607,1,0.13279262688653168
44064,econom,D418,1,0.18970375269504522
44077,econom,D603,1,0.18970375269504522
44076,econom,D538,1,0.1475473632072574
44075,econom,D534,1,0.33198156721632915
44072,econom,D496,1,0.33198156721632915
44063,econom,D391,2,0.6639631344326583
44061,econom,D372,1,0.4426420896217722
44079,econom,D682,1,0.18970375269504522
44040,econom,D19,1,0.1475473632072574
44041,econom,D49,1,0.33198156721632915
44042,econom,D144,1,0.6639631344326583
44043,econom,D164,3,0.7967557613191899
44044,econom,D227,2,0.5311705075461267
44045,econom,D233,1,0.16599078360816458
44046,econom,D262,1,0.33198156721632915
44047,econom,D281,2,0.6639631344326583
44048,econom,D297,1,0.33198156721632915
44049,econom,D306,1,0.33198156721632915
44050,econom,D336,1,0.26558525377306336
44051,econom,D348,1,0.10214817452810128
44052,econom,D349,1,0.4426420896217722
44053,econom,D356,1,0.33198156721632915
44054,econom,D357,1,0.26558525377306336
44055,econom,D364,1,0.09485187634752261
44056,econom,D365,3,0.9959447016489875
44057,econom,D366,2,0.8852841792435444
44058,econom,D367,3,0.7967557613191899
44059,econom,D368,1,0.33198156721632915
44060,econom,D369,2,0.6639631344326583
44062,econom,D380,1,0.4426420896217722
44080,econom,D721,2,0.8852841792435444
44088,econom,D935,1,0.33198156721632915
44082,econom,D791,1,0.33198156721632915
44103,econom,D1330,2,0.6639631344326583
44081,econom,D779,4,0.8852841792435444
44101,econom,D1241,1,0.6639631344326583
44100,econom,D1230,1,0.33198156721632915
44099,econom,D1219,2,0.5311705075461267
44098,econom,D1186,1,0.2213210448108861
44097,econom,D1161,1,0.33198156721632915
44096,econom,D1148,4,1.3279262688653166
44095,econom,D1113,1,0.26558525377306336
44094,econom,D1102,1,0.4426420896217722
44093,econom,D1100,2,1.3279262688653166
44092,econom,D1080,1,0.2213210448108861
44091,econom,D1025,1,0.6639631344326583
44090,econom,D1016,1,0.26558525377306336
44089,econom,D957,2,0.26558525377306336
44104,econom,D1360,1,0.26558525377306336
44105,econom,D1377,1,0.33198156721632915
44102,econom,D1304,1,0.6639631344326583
44107,econom,D1406,2,0.6639631344326583
44084,econom,D853,1,0.4426420896217722
44085,econom,D865,1,0.26558525377306336
44086,econom,D896,1,0.33198156721632915
44106,econom,D1378,1,0.26558525377306336
44087,econom,D932,1,0.12072056989684697
44108,econom,D1441,1,0.33198156721632915
44109,econom,D1449,2,0.37940750539009044
44110,econom,D1456,1,0.26558525377306336
44111,econom,D1458,1,0.4426420896217722
44083,econom,D831,2,0.2950947264145148
72743,econometr,D436,2,1.5823251079671483
67979,economi,D167,1,0.6642335870861669
67981,economi,D281,1,0.49817519031462515
67982,economi,D348,2,0.30656934788592316
67983,economi,D355,1,0.39854015225170014
67985,economi,D368,2,0.9963503806292503
67993,economi,D1406,1,0.49817519031462515
67986,economi,D369,1,0.49817519031462515
67987,economi,D391,2,0.9963503806292503
67988,economi,D594,1,0.24908759515731257
67990,economi,D899,2,0.9963503806292503
67991,economi,D932,1,0.18115461465986368
67992,economi,D950,1,0.28467153732264294
67980,economi,D262,1,0.49817519031462515
67984,economi,D366,1,0.6642335870861669
67989,economi,D792,1,0.28467153732264294
77052,economics-3,D1415,1,0.26372085132785805
71840,economist,D1148,1,0.5803330184572565
71841,economist,D1227,2,1.5475547158860172
71836,economist,D357,1,0.4642664147658052
71842,economist,D1238,1,0.3868886789715043
71838,economist,D954,1,0.5803330184572565
71839,economist,D1025,2,2.321332073829026
71837,economist,D436,1,0.5803330184572565
73818,ed,D909,1,0.47731956282631005
73817,ed,D581,1,0.23865978141315503
77110,edgar,D1426,1,0.7911625539835742
29,edit,D721,1,0.5144968416691071
42,edit,D1167,1,0.5144968416691071
41,edit,D1152,3,0.926094315004393
40,edit,D1122,1,0.5144968416691071
36,edit,D919,1,0.3858726312518304
16,edit,D259,1,0.3858726312518304
37,edit,D928,2,0.23746008077035718
35,edit,D909,2,0.5144968416691071
34,edit,D855,1,0.3858726312518304
39,edit,D1118,1,0.30869810500146433
30,edit,D725,2,1.0289936833382143
15,edit,D248,1,0.15434905250073216
33,edit,D836,1,0.30869810500146433
27,edit,D529,1,0.3858726312518304
28,edit,D701,1,0.15434905250073216
31,edit,D746,1,0.3858726312518304
32,edit,D803,1,0.15434905250073216
21,edit,D332,4,1.5434905250073216
43,edit,D1205,2,1.0289936833382143
44,edit,D1216,1,0.3858726312518304
13,edit,D154,1,0.5144968416691071
45,edit,D1231,1,0.30869810500146433
46,edit,D1238,1,0.25724842083455357
47,edit,D1252,1,0.15434905250073216
48,edit,D1340,2,0.5144968416691071
50,edit,D1442,1,0.3858726312518304
14,edit,D196,1,0.3858726312518304
26,edit,D493,2,1.0289936833382143
38,edit,D1075,2,0.7717452625036608
9,edit,D6,1,0.15434905250073216
25,edit,D410,2,0.7717452625036608
12,edit,D150,1,0.1929363156259152
11,edit,D30,1,0.3858726312518304
10,edit,D14,1,0.22049864642961736
20,edit,D324,1,0.5144968416691071
8,edit,D1,4,1.5434905250073216
22,edit,D354,3,0.926094315004393
49,edit,D1393,2,1.0289936833382143
24,edit,D409,4,1.0289936833382143
19,edit,D312,1,0.30869810500146433
23,edit,D361,2,1.0289936833382143
18,edit,D282,1,0.3858726312518304
17,edit,D265,2,0.6173962100029287
58304,editor,D1250,1,0.41774531279077104
58303,editor,D1067,1,0.6962421879846183
58302,editor,D946,1,0.34812109399230917
58295,editor,D166,1,0.23208072932820611
58300,editor,D718,1,0.6962421879846183
58294,editor,D156,1,0.5221816409884638
58298,editor,D526,1,0.5221816409884638
58297,editor,D332,2,1.0443632819769275
58293,editor,D50,1,1.0443632819769275
58301,editor,D719,1,0.6962421879846183
58299,editor,D657,1,0.17406054699615459
58296,editor,D172,1,0.6962421879846183
70385,editori,D904,1,0.3662115836277729
70386,editori,D1248,1,0.25634810853944107
70383,editori,D260,1,0.42724684756573506
70384,editori,D795,1,0.6408702713486026
15246,educ,D141,2,0.20601486478849443
15247,educ,D142,1,0.15451114859137083
15245,educ,D137,1,0.15451114859137083
15259,educ,D208,1,0.11237174443008788
15243,educ,D119,1,0.24721783774619333
15242,educ,D91,1,0.6180445943654833
15241,educ,D22,4,0.706336679274838
15302,educ,D934,6,0.6742304665805272
15268,educ,D339,6,1.2360891887309666
15269,educ,D340,1,0.04578108106410987
15244,educ,D136,1,0.13734324319232963
15240,educ,D5,2,0.41202972957698886
15301,educ,D929,2,0.6180445943654833
15249,educ,D169,1,0.41202972957698886
15258,educ,D191,1,0.30902229718274166
15257,educ,D188,4,0.5493729727693185
15256,educ,D187,2,0.22474348886017576
15255,educ,D186,1,0.0950837837485359
15297,educ,D891,1,0.1765841698187095
15261,educ,D221,1,0.41202972957698886
15262,educ,D230,1,0.41202972957698886
15263,educ,D231,1,0.41202972957698886
15264,educ,D266,1,0.24721783774619333
15298,educ,D896,1,0.30902229718274166
15265,educ,D283,1,0.41202972957698886
15299,educ,D923,5,1.0300743239424723
15300,educ,D924,3,0.4635334457741125
15254,educ,D185,3,0.5297525094561285
15260,educ,D216,1,0.13734324319232963
15253,educ,D182,1,0.24721783774619333
15252,educ,D181,1,0.11237174443008788
15251,educ,D171,2,0.41202972957698886
15250,educ,D170,4,1.2360891887309666
15248,educ,D143,1,0.30902229718274166
15270,educ,D348,1,0.0950837837485359
15286,educ,D548,1,0.30902229718274166
15267,educ,D331,2,0.8240594591539777
15273,educ,D371,1,0.15451114859137083
15272,educ,D370,2,0.41202972957698886
15325,educ,D1403,2,0.49443567549238665
15324,educ,D1402,1,0.41202972957698886
15271,educ,D350,1,0.20601486478849443
15323,educ,D1347,1,0.15451114859137083
15322,educ,D1344,1,0.24721783774619333
15321,educ,D1325,4,0.9888713509847733
15320,educ,D1275,3,0.6180445943654833
15303,educ,D935,3,0.927066891548225
15304,educ,D945,2,0.41202972957698886
15274,educ,D375,1,0.13734324319232963
15305,educ,D946,1,0.20601486478849443
15307,educ,D957,3,0.37082675661929
15308,educ,D978,3,0.927066891548225
15309,educ,D1025,1,0.6180445943654833
15310,educ,D1033,1,0.6180445943654833
15311,educ,D1146,3,0.927066891548225
15312,educ,D1147,1,0.20601486478849443
15313,educ,D1149,1,0.41202972957698886
15314,educ,D1188,1,0.30902229718274166
15315,educ,D1198,1,0.24721783774619333
15316,educ,D1227,1,0.41202972957698886
15317,educ,D1239,1,0.1765841698187095
15306,educ,D949,1,0.12360891887309666
15318,educ,D1249,1,0.20601486478849443
15275,educ,D383,1,0.30902229718274166
15277,educ,D392,1,0.24721783774619333
15329,educ,D1457,4,0.8240594591539777
15328,educ,D1426,2,0.6180445943654833
15327,educ,D1425,2,0.30902229718274166
15326,educ,D1423,2,0.49443567549238665
15296,educ,D857,1,0.41202972957698886
15295,educ,D847,1,0.41202972957698886
15294,educ,D832,1,0.6180445943654833
15293,educ,D719,1,0.41202972957698886
15292,educ,D692,1,0.20601486478849443
15291,educ,D598,1,0.15451114859137083
15290,educ,D585,1,0.15451114859137083
15276,educ,D387,2,0.8240594591539777
15289,educ,D559,1,0.1765841698187095
15287,educ,D554,1,0.30902229718274166
15266,educ,D323,2,0.41202972957698886
15285,educ,D547,1,0.41202972957698886
15284,educ,D438,1,0.30902229718274166
15283,educ,D415,1,0.41202972957698886
15282,educ,D413,1,0.24721783774619333
15281,educ,D408,3,0.37082675661929
15280,educ,D406,1,0.1765841698187095
15279,educ,D403,1,0.30902229718274166
15278,educ,D400,1,0.12360891887309666
15288,educ,D558,1,0.41202972957698886
15319,educ,D1268,1,0.6180445943654833
77053,education-15,D1415,1,0.26372085132785805
68124,educom,D169,1,1.0548834053114322
23775,effect,D358,4,0.4830377065250674
23786,effect,D468,1,0.32202513768337826
23785,effect,D448,2,0.19321508261002696
23784,effect,D442,1,0.19321508261002696
23782,effect,D426,1,0.16101256884168913
23781,effect,D418,2,0.2760215465857528
23780,effect,D400,1,0.09660754130501348
23779,effect,D372,1,0.32202513768337826
23778,effect,D371,1,0.12075942663126685
23777,effect,D370,1,0.16101256884168913
23776,effect,D368,1,0.2415188532625337
23787,effect,D478,1,0.16101256884168913
23783,effect,D438,1,0.2415188532625337
23731,effect,D16,2,0.4830377065250674
23788,effect,D482,1,0.19321508261002696
23756,effect,D195,1,0.16101256884168913
23757,effect,D209,1,0.12075942663126685
23758,effect,D222,2,0.4830377065250674
23759,effect,D227,1,0.19321508261002696
23760,effect,D228,1,0.19321508261002696
23761,effect,D229,1,0.12075942663126685
23762,effect,D241,1,0.16101256884168913
23763,effect,D256,1,0.32202513768337826
23755,effect,D194,1,0.16101256884168913
23764,effect,D264,1,0.32202513768337826
23766,effect,D293,1,0.19321508261002696
23767,effect,D296,2,0.4830377065250674
23768,effect,D309,1,0.19321508261002696
23769,effect,D316,1,0.32202513768337826
23770,effect,D317,2,0.3864301652200539
23771,effect,D324,1,0.32202513768337826
23772,effect,D327,2,0.32202513768337826
23773,effect,D338,1,0.19321508261002696
23765,effect,D269,1,0.10734171256112608
23754,effect,D174,1,0.32202513768337826
23753,effect,D167,1,0.32202513768337826
23752,effect,D157,2,0.4830377065250674
23732,effect,D22,1,0.1380107732928764
23733,effect,D31,2,0.2415188532625337
23734,effect,D46,2,0.2760215465857528
23735,effect,D49,1,0.2415188532625337
23736,effect,D51,1,0.2415188532625337
23737,effect,D61,1,0.19321508261002696
23738,effect,D63,1,0.4830377065250674
23739,effect,D65,1,0.09660754130501348
23740,effect,D66,1,0.19321508261002696
23741,effect,D71,3,0.32202513768337826
23742,effect,D72,1,0.32202513768337826
23743,effect,D73,2,0.4830377065250674
23744,effect,D74,1,0.19321508261002696
23745,effect,D77,1,0.2415188532625337
23746,effect,D89,4,0.3864301652200539
23747,effect,D104,1,0.19321508261002696
23748,effect,D106,1,0.2415188532625337
23749,effect,D115,1,0.10734171256112608
23750,effect,D149,2,0.6440502753667565
23730,effect,D6,1,0.09660754130501348
23789,effect,D486,4,0.7728603304401078
23814,effect,D639,4,0.9660754130501348
23791,effect,D509,2,0.2760215465857528
23874,effect,D1111,1,0.16101256884168913
23873,effect,D1095,1,0.32202513768337826
23872,effect,D1091,1,0.10734171256112608
23871,effect,D1080,1,0.16101256884168913
23870,effect,D1070,1,0.19321508261002696
23869,effect,D1068,1,0.2415188532625337
23868,effect,D1054,1,0.10734171256112608
23867,effect,D1015,1,0.2415188532625337
23866,effect,D1013,1,0.32202513768337826
23865,effect,D1008,1,0.12075942663126685
23864,effect,D1005,1,0.16101256884168913
23863,effect,D989,2,0.3864301652200539
23862,effect,D986,1,0.16101256884168913
23861,effect,D959,4,0.7728603304401078
23860,effect,D956,1,0.2415188532625337
23859,effect,D948,1,0.19321508261002696
23858,effect,D947,1,0.16101256884168913
23857,effect,D940,1,0.32202513768337826
23856,effect,D925,1,0.32202513768337826
23855,effect,D916,1,0.08782503755001225
23854,effect,D895,1,0.16101256884168913
23853,effect,D894,3,0.19321508261002696
23852,effect,D873,1,0.12075942663126685
23851,effect,D842,1,0.1380107732928764
23850,effect,D841,1,0.32202513768337826
23875,effect,D1128,1,0.16101256884168913
23876,effect,D1153,1,0.4830377065250674
23877,effect,D1182,1,0.2415188532625337
23878,effect,D1186,1,0.16101256884168913
23896,effect,D1356,1,0.32202513768337826
23895,effect,D1342,1,0.19321508261002696
23894,effect,D1330,1,0.2415188532625337
23897,effect,D1360,2,0.3864301652200539
23893,effect,D1321,1,0.2415188532625337
23892,effect,D1308,2,0.4830377065250674
23891,effect,D1297,1,0.19321508261002696
23890,effect,D1295,1,0.9660754130501348
23889,effect,D1291,1,0.4830377065250674
23888,effect,D1282,1,0.4830377065250674
23887,effect,D1281,1,0.2415188532625337
23886,effect,D1259,1,0.32202513768337826
23849,effect,D831,1,0.10734171256112608
23898,effect,D1361,1,0.19321508261002696
23884,effect,D1239,1,0.1380107732928764
23883,effect,D1212,1,0.2415188532625337
23882,effect,D1206,1,0.19321508261002696
23881,effect,D1196,1,0.19321508261002696
23880,effect,D1195,1,0.2415188532625337
23899,effect,D1369,1,0.08782503755001225
23900,effect,D1402,1,0.32202513768337826
23901,effect,D1407,2,0.19321508261002696
23902,effect,D1413,1,0.32202513768337826
23903,effect,D1415,1,0.08050628442084456
23904,effect,D1417,1,0.08782503755001225
23879,effect,D1189,1,0.16101256884168913
23885,effect,D1242,1,0.32202513768337826
23790,effect,D500,6,0.7245565597876011
23848,effect,D829,1,0.32202513768337826
23906,effect,D1425,1,0.12075942663126685
23817,effect,D650,1,0.2415188532625337
23816,effect,D643,2,0.3864301652200539
23815,effect,D642,1,0.12075942663126685
23813,effect,D637,1,0.32202513768337826
23812,effect,D634,1,0.2415188532625337
23811,effect,D630,1,0.10734171256112608
23810,effect,D629,3,0.5796452478300809
23809,effect,D625,3,0.4830377065250674
23808,effect,D623,2,0.6440502753667565
23807,effect,D608,1,0.1380107732928764
23806,effect,D600,1,0.19321508261002696
23805,effect,D596,1,0.10734171256112608
23804,effect,D595,1,0.1380107732928764
23803,effect,D591,1,0.1380107732928764
23802,effect,D581,1,0.08050628442084456
23801,effect,D579,3,0.4830377065250674
23800,effect,D567,1,0.19321508261002696
23799,effect,D565,1,0.2415188532625337
23798,effect,D560,1,0.19321508261002696
23797,effect,D546,1,0.2415188532625337
23796,effect,D532,1,0.32202513768337826
23795,effect,D526,2,0.4830377065250674
23794,effect,D519,2,0.32202513768337826
23793,effect,D514,1,0.16101256884168913
23792,effect,D512,1,0.12075942663126685
23818,effect,D652,1,0.1380107732928764
23819,effect,D656,1,0.10734171256112608
23820,effect,D661,1,0.1380107732928764
23821,effect,D676,1,0.2415188532625337
23847,effect,D828,1,0.2415188532625337
23846,effect,D824,1,0.32202513768337826
23845,effect,D820,3,0.36227827989380057
23844,effect,D817,1,0.19321508261002696
23843,effect,D816,2,0.2760215465857528
23842,effect,D815,1,0.16101256884168913
23841,effect,D812,1,0.10734171256112608
23840,effect,D805,2,0.3864301652200539
23839,effect,D796,1,0.19321508261002696
23838,effect,D780,2,0.6440502753667565
23837,effect,D774,3,0.4830377065250674
23836,effect,D767,1,0.1380107732928764
23905,effect,D1418,1,0.0690053866464382
23835,effect,D762,3,0.36227827989380057
23833,effect,D754,1,0.32202513768337826
23832,effect,D750,1,0.2415188532625337
23831,effect,D745,2,0.14862698662309767
23830,effect,D741,1,0.2415188532625337
23829,effect,D728,1,0.19321508261002696
23828,effect,D727,1,0.1380107732928764
23827,effect,D723,1,0.16101256884168913
23826,effect,D720,1,0.2415188532625337
23825,effect,D716,1,0.2415188532625337
23824,effect,D702,1,0.16101256884168913
23823,effect,D686,1,0.2415188532625337
23822,effect,D682,1,0.1380107732928764
23834,effect,D760,2,0.3864301652200539
23774,effect,D351,1,0.16101256884168913
23751,effect,D153,2,0.2760215465857528
73243,effectiveness-typ,D500,1,0.3955812769917871
63015,effervesc,D92,1,0.5274417026557161
37040,effici,D869,1,0.4264392066132565
37038,effici,D817,1,0.2558635239679539
37064,effici,D1203,1,0.3198294049599424
37065,effici,D1242,1,0.4264392066132565
37066,effici,D1255,2,0.5117270479359078
37037,effici,D813,3,0.6396588099198848
37036,effici,D795,1,0.3198294049599424
36990,effici,D14,1,0.1827596599771099
36991,effici,D16,1,0.3198294049599424
36992,effici,D44,1,0.1827596599771099
36993,effici,D57,3,0.9594882148798272
37035,effici,D779,6,1.2793176198397695
37034,effici,D771,1,0.6396588099198848
37033,effici,D741,1,0.3198294049599424
37032,effici,D739,1,0.2558635239679539
37031,effici,D728,1,0.2558635239679539
37039,effici,D841,1,0.4264392066132565
37005,effici,D348,1,0.09840904767998228
37042,effici,D876,1,0.4264392066132565
37030,effici,D708,2,0.852878413226513
37062,effici,D1189,1,0.21321960330662826
37063,effici,D1197,1,0.21321960330662826
37056,effici,D1108,1,0.21321960330662826
37055,effici,D1106,2,0.852878413226513
37054,effici,D1100,2,1.2793176198397695
37053,effici,D1099,1,0.2558635239679539
37052,effici,D1096,1,0.3198294049599424
37041,effici,D872,1,0.1827596599771099
37051,effici,D1094,2,0.3655193199542198
37049,effici,D1037,2,0.23260320360723083
37048,effici,D1016,1,0.2558635239679539
37047,effici,D981,1,0.2558635239679539
37046,effici,D964,1,0.2558635239679539
37045,effici,D957,1,0.12793176198397696
37044,effici,D899,1,0.3198294049599424
37043,effici,D883,1,0.2558635239679539
37050,effici,D1066,1,0.2558635239679539
37029,effici,D706,1,0.2558635239679539
37028,effici,D700,1,0.3198294049599424
37027,effici,D683,1,0.3198294049599424
36998,effici,D156,1,0.3198294049599424
36999,effici,D160,1,0.21321960330662826
37000,effici,D177,1,0.21321960330662826
37001,effici,D241,1,0.21321960330662826
37002,effici,D267,1,0.3198294049599424
37003,effici,D329,1,0.21321960330662826
37014,effici,D442,2,0.5117270479359078
37013,effici,D432,1,0.3198294049599424
37012,effici,D421,1,0.3198294049599424
37011,effici,D391,1,0.3198294049599424
37010,effici,D389,1,0.4264392066132565
37009,effici,D388,1,0.2558635239679539
37008,effici,D372,1,0.4264392066132565
37007,effici,D369,1,0.3198294049599424
37006,effici,D352,1,0.2558635239679539
36997,effici,D146,1,0.6396588099198848
36996,effici,D104,1,0.2558635239679539
36995,effici,D75,1,0.6396588099198848
37070,effici,D1446,1,0.6396588099198848
37026,effici,D663,1,0.2558635239679539
37025,effici,D650,1,0.3198294049599424
37024,effici,D648,1,0.3198294049599424
37023,effici,D603,2,0.3655193199542198
37022,effici,D589,1,0.0852878413226513
37021,effici,D538,1,0.14214640220441882
37020,effici,D510,2,0.852878413226513
37061,effici,D1134,1,0.3198294049599424
37019,effici,D509,1,0.1827596599771099
37017,effici,D483,1,0.2558635239679539
37016,effici,D458,1,0.14214640220441882
37015,effici,D450,1,0.21321960330662826
37067,effici,D1309,1,0.14214640220441882
37068,effici,D1350,1,0.2558635239679539
37069,effici,D1416,1,0.1827596599771099
36994,effici,D62,2,0.23260320360723083
37018,effici,D497,1,0.1599147024799712
37060,effici,D1130,1,0.3198294049599424
37004,effici,D338,1,0.2558635239679539
37059,effici,D1124,1,0.21321960330662826
37057,effici,D1109,1,0.4264392066132565
37058,effici,D1111,1,0.21321960330662826
22319,effort,D558,1,0.41355380370476436
22351,effort,D1144,1,0.15508267638928663
22324,effort,D668,1,0.12406614111142932
22323,effort,D640,1,0.15508267638928663
22322,effort,D624,2,0.41355380370476436
22352,effort,D1145,1,0.41355380370476436
22353,effort,D1251,1,0.41355380370476436
22354,effort,D1273,1,0.24813228222285863
22321,effort,D594,1,0.15508267638928663
22356,effort,D1328,1,0.31016535277857327
22350,effort,D1094,1,0.177237344444899
22357,effort,D1333,1,0.41355380370476436
22358,effort,D1337,1,0.177237344444899
22339,effort,D962,1,0.24813228222285863
22359,effort,D1359,1,0.41355380370476436
22360,effort,D1372,1,0.177237344444899
22361,effort,D1379,1,0.20677690185238218
22362,effort,D1408,1,0.24813228222285863
22355,effort,D1277,1,0.15508267638928663
22349,effort,D1079,1,0.20677690185238218
22348,effort,D1072,1,0.31016535277857327
22347,effort,D1069,1,0.41355380370476436
22341,effort,D977,1,0.12406614111142932
22342,effort,D994,1,0.20677690185238218
22343,effort,D1005,1,0.20677690185238218
22320,effort,D572,1,0.177237344444899
22338,effort,D957,1,0.12406614111142932
22337,effort,D954,1,0.31016535277857327
22336,effort,D948,2,0.49626456444571726
22335,effort,D947,1,0.20677690185238218
22334,effort,D932,1,0.11278740101039028
22333,effort,D921,2,0.49626456444571726
22332,effort,D912,1,0.41355380370476436
22331,effort,D908,1,0.31016535277857327
22330,effort,D889,1,0.41355380370476436
22329,effort,D885,1,0.177237344444899
22328,effort,D884,1,0.41355380370476436
22327,effort,D821,1,0.24813228222285863
22326,effort,D814,1,0.6203307055571465
22325,effort,D755,1,0.24813228222285863
22344,effort,D1012,1,0.41355380370476436
22345,effort,D1016,1,0.24813228222285863
22346,effort,D1017,1,0.177237344444899
22363,effort,D1420,1,0.41355380370476436
22364,effort,D1423,1,0.24813228222285863
22340,effort,D970,2,0.6203307055571465
22366,effort,D1430,1,0.24813228222285863
22299,effort,D286,2,0.6203307055571465
22300,effort,D317,1,0.24813228222285863
22301,effort,D343,1,0.24813228222285863
22302,effort,D347,1,0.31016535277857327
22365,effort,D1429,1,0.6203307055571465
22304,effort,D353,1,0.24813228222285863
22305,effort,D384,1,0.6203307055571465
22306,effort,D391,1,0.31016535277857327
22307,effort,D409,1,0.20677690185238218
22298,effort,D280,1,0.31016535277857327
22308,effort,D416,1,0.31016535277857327
22310,effort,D448,1,0.12406614111142932
22311,effort,D460,1,0.41355380370476436
22312,effort,D463,1,0.6203307055571465
22313,effort,D470,1,0.31016535277857327
22314,effort,D496,1,0.31016535277857327
22315,effort,D497,1,0.15508267638928663
22316,effort,D500,2,0.31016535277857327
22317,effort,D505,2,0.49626456444571726
22318,effort,D520,1,0.31016535277857327
22309,effort,D438,2,0.6203307055571465
